Cust Order No,Cust Order Date,FWD Seller Order NO,FWD PO NO,FWD PO Date,Seller Invoice No,Seller Invoice Date,Cust Invoice No,Cust Invoice Date,Status,JioCode,HSN,Seller Style Code,Seller SKU,EAN,Description,Order Qty,FWD Shipment ID,FWD Shipment Date,FWD Carrier,FWD AWB,Shipped QTY,Estimated Dispatch Date,SLA Status,Cancelled Qty,Customer Cancelled QTY,Seller Cancelled QTY,Listing MRP,Seller TD,Selling Price,Base Price,Total Price,CGST_PERCENTAGE,CGST_AMOUNT,SGST_PERCENTAGE,SGST_AMOUNT,IGST_PERCENTAGE,IGST_AMOUNT,Total Value,Invoice Value,Brand,Fulfillment Type,POB ID,Seller Name
FN8019605962,Wed Jul 30 20:25:51 IST 2025,1083823410,5120219416,Thu Jul 31 00:00:00 IST 2025,AJ2613576,Thu Jul 31 17:58:20 IST 2025,AF25GJ183154836,Thu Jul 31 17:58:24 IST 2025,Delivered,701884646001,62114210,ZX--White,ZX--White-M,100000000125968984,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108282234,Thu Jul 31 17:46:45 IST 2025,DELHIVERY,195042383042921,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1688609560,Wed Jul 30 20:20:17 IST 2025,1083821358,5120219410,Thu Jul 31 00:00:00 IST 2025,AJ2613624,Thu Jul 31 18:01:17 IST 2025,AF25GJ183155459,Thu Jul 31 18:01:20 IST 2025,Delivered,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108282232,Thu Jul 31 17:46:44 IST 2025,DELHIVERY,195042383039852,1,Tue Aug 05 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN5819606087,Wed Jul 30 20:13:22 IST 2025,1083820885,,,,,,,Cancelled,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,NA,,,,0,Wed Aug 06 00:00:00 IST 2025,Within SLA,1,1,0,2632.0,1737,895.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN5819606087,Wed Jul 30 20:13:22 IST 2025,1083820885,,,,,,,Cancelled,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,NA,,,,0,Wed Aug 06 00:00:00 IST 2025,Within SLA,1,1,0,2632.0,1737,895.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN5819606087,Wed Jul 30 20:13:22 IST 2025,1083820885,,,,,,,Cancelled,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,NA,,,,0,Wed Aug 06 00:00:00 IST 2025,Within SLA,1,1,0,2632.0,1737,895.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7378608897,Wed Jul 30 20:02:16 IST 2025,1083817557,,,,,,,Cancelled,701884646001,62114210,ZX--White,ZX--White-M,100000000125968984,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,NA,,,,0,Thu Aug 07 00:00:00 IST 2025,Within SLA,1,1,0,2632.0,1737,895.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4029602451,Wed Jul 30 19:56:36 IST 2025,1083817275,5120219417,Thu Jul 31 00:00:00 IST 2025,AJ2613623,Thu Jul 31 18:01:10 IST 2025,AF25GJ183155444,Thu Jul 31 18:01:14 IST 2025,Delivered,701884646002,62114210,ZX--White,ZX--White-2XL,100000000125968993,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108282229,Thu Jul 31 17:46:40 IST 2025,SHADOWFAX,SF1830520426AJI,1,Wed Aug 06 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN3088603099,Wed Jul 30 19:43:12 IST 2025,1083814456,5120219381,Thu Jul 31 00:00:00 IST 2025,AJ2613621,Thu Jul 31 18:01:03 IST 2025,AF25GJ183155410,Thu Jul 31 18:01:07 IST 2025,Delivered,701877201001,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-M,100000000125923967,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231108282216,Thu Jul 31 17:46:39 IST 2025,DELHIVERY,195042383019165,1,Thu Aug 07 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9129606270,Wed Jul 30 19:37:19 IST 2025,1083813243,5120219393,Thu Jul 31 00:00:00 IST 2025,AJ2613615,Thu Jul 31 18:00:40 IST 2025,AF25GJ183155350,Thu Jul 31 18:00:44 IST 2025,Delivered,701884646001,62114210,ZX--White,ZX--White-M,100000000125968984,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108282227,Thu Jul 31 17:46:39 IST 2025,SHADOWFAX,SF1830519587AJI,1,Wed Aug 06 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FL0366660534,Wed Jul 30 19:35:36 IST 2025,1083812951,5120219386,Thu Jul 31 00:00:00 IST 2025,AJ2613618,Thu Jul 31 18:00:52 IST 2025,AF25GJ183155374,Thu Jul 31 18:00:56 IST 2025,Delivered,701884646001,62114210,ZX--White,ZX--White-M,100000000125968984,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108282226,Thu Jul 31 17:46:38 IST 2025,SHADOWFAX,SF1830519501AJI,1,Wed Aug 06 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7209609483,Wed Jul 30 19:15:35 IST 2025,1083808903,5120219385,Thu Jul 31 00:00:00 IST 2025,AJ2613613,Thu Jul 31 18:00:33 IST 2025,AF25GJ183155337,Thu Jul 31 18:00:37 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108282225,Thu Jul 31 17:46:38 IST 2025,SHADOWFAX,SF1830518791AJI,1,Thu Aug 07 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN5366600751,Wed Jul 30 18:52:07 IST 2025,1083804357,5120219380,Thu Jul 31 00:00:00 IST 2025,AJ2613609,Thu Jul 31 17:59:59 IST 2025,AF25GJ183155219,Thu Jul 31 18:00:06 IST 2025,Delivered,701884646003,62114210,ZX--White,ZX--White-3XL,100000000125970867,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108282215,Thu Jul 31 17:46:37 IST 2025,DELHIVERY,195042382990981,1,Wed Aug 06 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7129603975,Wed Jul 30 18:43:31 IST 2025,1083802693,5120219379,Thu Jul 31 00:00:00 IST 2025,AJ2613606,Thu Jul 31 17:59:52 IST 2025,AF25GJ183155186,Thu Jul 31 17:59:56 IST 2025,Delivered,701884646003,62114210,ZX--White,ZX--White-3XL,100000000125970867,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108282224,Thu Jul 31 17:46:37 IST 2025,DELHIVERY,195042382986372,1,Wed Aug 06 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9546603380,Wed Jul 30 17:58:47 IST 2025,1083793664,5120211248,Thu Jul 31 00:00:00 IST 2025,AJ2613603,Thu Jul 31 17:59:46 IST 2025,AF25GJ183155153,Thu Jul 31 17:59:50 IST 2025,Delivered,701884646001,62114210,ZX--White,ZX--White-M,100000000125968984,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108275532,Thu Jul 31 16:54:23 IST 2025,SHADOWFAX,SF1830515745AJI,1,Wed Aug 06 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN0919601099,Wed Jul 30 17:52:36 IST 2025,1083793037,5120211243,Thu Jul 31 00:00:00 IST 2025,AJ2613600,Thu Jul 31 17:59:38 IST 2025,AF25GJ183155103,Thu Jul 31 17:59:41 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108274590,Thu Jul 31 16:54:07 IST 2025,SHADOWFAX,SF1830515484AJI,1,Tue Aug 05 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN2978608855,Wed Jul 30 17:27:09 IST 2025,1083788362,5120211247,Thu Jul 31 00:00:00 IST 2025,AJ2613597,Thu Jul 31 17:59:31 IST 2025,AF25GJ183155059,Thu Jul 31 17:59:35 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108274970,Thu Jul 31 16:53:51 IST 2025,SHADOWFAX,SF1830514493AJI,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN0104600967,Wed Jul 30 17:22:51 IST 2025,1083787529,5120211249,Thu Jul 31 00:00:00 IST 2025,AJ2613594,Thu Jul 31 17:59:20 IST 2025,AF25GJ183155007,Thu Jul 31 17:59:23 IST 2025,Delivered,701995083005,,,VR-KKX-MUSTARD-XL,,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108274604,Thu Jul 31 16:53:35 IST 2025,DELHIVERY,195042382922016,1,Wed Aug 06 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN8419606148,Wed Jul 30 16:54:37 IST 2025,1083781979,5120211246,Thu Jul 31 00:00:00 IST 2025,AJ2613591,Thu Jul 31 17:59:08 IST 2025,AF25GJ183154983,Thu Jul 31 17:59:13 IST 2025,Delivered,701884646001,62114210,ZX--White,ZX--White-M,100000000125968984,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108274593,Thu Jul 31 16:53:20 IST 2025,SHADOWFAX,SF1830513259AJI,1,Tue Aug 05 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4129603373,Wed Jul 30 16:25:53 IST 2025,1083776326,5120211239,Thu Jul 31 00:00:00 IST 2025,AJ2613588,Thu Jul 31 17:58:57 IST 2025,AF25GJ183154929,Thu Jul 31 17:59:01 IST 2025,Shipped,701877201003,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-3XL,100000000125926333,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231108274483,Thu Jul 31 16:52:48 IST 2025,DELHIVERY,195042382889901,1,Wed Aug 06 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4509601898,Wed Jul 30 15:34:43 IST 2025,1083762376,5120211244,Thu Jul 31 00:00:00 IST 2025,AJ2613584,Thu Jul 31 17:58:46 IST 2025,AF25GJ183154899,Thu Jul 31 17:58:50 IST 2025,Delivered,701884646002,62114210,ZX--White,ZX--White-2XL,100000000125968993,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108274489,Thu Jul 31 16:52:32 IST 2025,SHADOWFAX,SF1830509740AJI,1,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7568603796,Wed Jul 30 15:29:51 IST 2025,1083760630,5120211238,Thu Jul 31 00:00:00 IST 2025,AJ2613579,Thu Jul 31 17:58:33 IST 2025,AF25GJ183154866,Thu Jul 31 17:58:37 IST 2025,Delivered,701884646001,62114210,ZX--White,ZX--White-M,100000000125968984,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108274457,Thu Jul 31 16:52:16 IST 2025,DELHIVERY,195042382852775,1,Fri Aug 08 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7029604674,Wed Jul 30 15:25:36 IST 2025,1083759790,5120211237,Thu Jul 31 00:00:00 IST 2025,AJ2613581,Thu Jul 31 17:58:40 IST 2025,AF25GJ183154884,Thu Jul 31 17:58:43 IST 2025,Delivered,701884646001,62114210,ZX--White,ZX--White-M,100000000125968984,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108274443,Thu Jul 31 16:52:00 IST 2025,DELHIVERY,195042382849721,1,Wed Aug 06 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
EX0032844229,Wed Jul 30 15:20:11 IST 2025,1083758466,5120211236,Thu Jul 31 00:00:00 IST 2025,AJ2613575,Thu Jul 31 17:58:16 IST 2025,AF25GJ183154823,Thu Jul 31 17:58:20 IST 2025,Shipped,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108274383,Thu Jul 31 16:51:12 IST 2025,DELHIVERY,195042382845941,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN0628606293,Wed Jul 30 15:16:11 IST 2025,1083757719,5120211241,Thu Jul 31 00:00:00 IST 2025,AJ2613577,Thu Jul 31 17:58:23 IST 2025,AF25GJ183154840,Thu Jul 31 17:58:26 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108274439,Thu Jul 31 16:51:44 IST 2025,SHADOWFAX,SF1830508689AJI,1,Thu Aug 07 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN8388606836,Wed Jul 30 15:14:35 IST 2025,1083757284,5120211234,Thu Jul 31 00:00:00 IST 2025,AJ2613574,Thu Jul 31 17:58:03 IST 2025,AF25GJ183154759,Thu Jul 31 17:58:08 IST 2025,Delivered,701877201005,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-L,100000000125935795,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231108274419,Thu Jul 31 16:51:28 IST 2025,DELHIVERY,195042382842150,1,Tue Aug 05 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN2609604796,Wed Jul 30 14:40:54 IST 2025,1083750674,5120137333,Thu Jul 31 00:00:00 IST 2025,AJ2613573,Thu Jul 31 10:40:26 IST 2025,AF25GJ182996203,Thu Jul 31 10:40:30 IST 2025,Shipped,701884646003,62114210,ZX--White,ZX--White-3XL,100000000125970867,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108243570,Thu Jul 31 10:30:19 IST 2025,XPRESSBEES,13670526898525,1,Tue Aug 05 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9544600204,Wed Jul 30 14:29:59 IST 2025,1083748345,5120137332,Thu Jul 31 00:00:00 IST 2025,AJ2613572,Thu Jul 31 10:40:14 IST 2025,AF25GJ182996172,Thu Jul 31 10:40:19 IST 2025,Delivered,701877201003,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-3XL,100000000125926333,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231108243569,Thu Jul 31 10:30:18 IST 2025,DELHIVERY,195042382792656,1,Fri Aug 08 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN8609607156,Wed Jul 30 13:58:55 IST 2025,1083742461,5120137330,Thu Jul 31 00:00:00 IST 2025,AJ2613571,Thu Jul 31 10:40:02 IST 2025,AF25GJ182996120,Thu Jul 31 10:40:06 IST 2025,Delivered,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108243566,Thu Jul 31 10:30:17 IST 2025,DELHIVERY,195042382772290,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9253306322,Wed Jul 30 13:55:51 IST 2025,1083741843,5120137331,Thu Jul 31 00:00:00 IST 2025,AJ2613570,Thu Jul 31 10:39:50 IST 2025,AF25GJ182996075,Thu Jul 31 10:39:54 IST 2025,Delivered,701995083004,,,VR-KKX-MUSTARD-2XL,,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108243565,Thu Jul 31 10:30:17 IST 2025,XPRESSBEES,13670526895783,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9119605822,Wed Jul 30 13:09:31 IST 2025,1083733065,5120137329,Thu Jul 31 00:00:00 IST 2025,AJ2613569,Thu Jul 31 10:39:39 IST 2025,AF25GJ182996009,Thu Jul 31 10:39:43 IST 2025,Delivered,701877201003,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-3XL,100000000125926333,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231108243564,Thu Jul 31 10:30:16 IST 2025,XPRESSBEES,13670526892755,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7278602725,Wed Jul 30 12:49:40 IST 2025,1083728966,,,,,,,Cancelled,701884646002,62114210,ZX--White,ZX--White-2XL,100000000125968993,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,NA,,,,0,Wed Aug 06 00:00:00 IST 2025,Within SLA,1,1,0,2632.0,1737,895.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN6029600209,Wed Jul 30 12:01:24 IST 2025,1083719101,5120137328,Thu Jul 31 00:00:00 IST 2025,AJ2613568,Thu Jul 31 10:39:28 IST 2025,AF25GJ182995945,Thu Jul 31 10:39:32 IST 2025,Shipped,701995083005,,,VR-KKX-MUSTARD-XL,,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108243559,Thu Jul 31 10:30:13 IST 2025,XPRESSBEES,13670526888365,1,Tue Aug 05 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN8709606942,Wed Jul 30 11:45:12 IST 2025,1083716087,5120137325,Thu Jul 31 00:00:00 IST 2025,AJ2613566,Thu Jul 31 10:39:15 IST 2025,AF25GJ182995876,Thu Jul 31 10:39:19 IST 2025,Delivered,701884646001,62114210,ZX--White,ZX--White-M,100000000125968984,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108243528,Thu Jul 31 10:30:13 IST 2025,DELHIVERY,195042382660264,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7719609640,Wed Jul 30 11:40:53 IST 2025,1083715145,5120137327,Thu Jul 31 00:00:00 IST 2025,AJ2613567,Thu Jul 31 10:39:22 IST 2025,AF25GJ182995910,Thu Jul 31 10:39:25 IST 2025,Shipped,701877201003,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-3XL,100000000125926333,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231108243555,Thu Jul 31 10:30:12 IST 2025,DELHIVERY,195042382657641,1,Tue Aug 05 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN6417602604,Wed Jul 30 11:22:13 IST 2025,1083711349,5120137323,Thu Jul 31 00:00:00 IST 2025,AJ2613565,Thu Jul 31 10:39:04 IST 2025,AF25GJ182995813,Thu Jul 31 10:39:08 IST 2025,Delivered,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108243525,Thu Jul 31 10:30:11 IST 2025,DELHIVERY,195042382644886,1,Tue Aug 05 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN0668600178,Wed Jul 30 11:20:30 IST 2025,1083710864,5120137326,Thu Jul 31 00:00:00 IST 2025,AJ2613564,Thu Jul 31 10:38:52 IST 2025,AF25GJ182995762,Thu Jul 31 10:38:56 IST 2025,Delivered,701884646002,62114210,ZX--White,ZX--White-2XL,100000000125968993,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108243548,Thu Jul 31 10:30:11 IST 2025,DELHIVERY,195042382643744,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN6978605561,Wed Jul 30 10:57:44 IST 2025,1083705120,5120137320,Thu Jul 31 00:00:00 IST 2025,AJ2613563,Thu Jul 31 10:38:41 IST 2025,AF25GJ182995704,Thu Jul 31 10:38:45 IST 2025,Delivered,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108243520,Thu Jul 31 10:30:10 IST 2025,XPRESSBEES,13670526884371,1,Tue Aug 05 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9136601681,Wed Jul 30 10:45:06 IST 2025,1083702899,5120137322,Thu Jul 31 00:00:00 IST 2025,AJ2613562,Thu Jul 31 10:38:31 IST 2025,AF25GJ182995650,Thu Jul 31 10:38:34 IST 2025,Delivered,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108243517,Thu Jul 31 10:30:09 IST 2025,DELHIVERY,195042382623260,1,Tue Aug 05 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4029600355,Wed Jul 30 10:28:11 IST 2025,1083699555,5120137318,Thu Jul 31 00:00:00 IST 2025,AJ2613561,Thu Jul 31 10:38:25 IST 2025,AF25GJ182995623,Thu Jul 31 10:38:28 IST 2025,Delivered,701877201005,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-L,100000000125935795,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231108243316,Thu Jul 31 10:30:09 IST 2025,XPRESSBEES,13670526882320,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1737,895.0,548.01,548.01,2.5,13.7,2.5,13.7,0.0,0.0,575.41,575.41,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
